index	image	Word	uniqueID	display_label	recognizability_answer	recognizability_RT	recognizability_N-ratings	recognizability_N-correct	recognizability_N-most-common	recognizability_most-common-label	recognizability	recognizability_homonyms	recognizability_close	nameability_N-ratings	nameability_alternative-label	nameability_label1	nameability_label1_moreEdit	nameability_label2	nameability_most-frequent-rating	nameability_naming-consistency	nameability	nameability_SE	nameability_SE-naming-consistency	memorability_cr
18522	refrigerator/refrigerator_07s.jpg	refrigerator	refrigerator	refrigerator	refrigerator, refrigerator, frisbee, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	4405 6579, 14998, 2855, 3337, 5540, 3438, 45215, 53475, 2513, 3015, 4930, 4488, 73495	14	13	13	refrigerator	0.928571429	0.928571429	0.928571429	19.0	nan	fridge, fridge, fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	fridge, fridge, fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	nan	refrigerator	0.789473684	0.789473684	0.09352877	0.09352877	0.928571429
18523	refrigerator/refrigerator_08s.jpg	refrigerator	refrigerator	refrigerator	refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, freezer, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	4131, 4912, 6251, 5458, 6053, 7354, 8285, 11317, 16997 6564 2066, 2846, 3049,	13	12	12	refrigerator	0.923076923	0.923076923	0.923076923	20.0	nan	fridge, fridge, juice, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	fridge, fridge, juice, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	food	refrigerator	0.85	0.85	0.079843597	0.079843597	0.857142857
18516	refrigerator/refrigerator_01b.jpg	refrigerator	refrigerator	refrigerator	refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, water cooler, refrigerator, doorstop, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	4037, 10689, 3582, 20389, 11662, 2423, 29050, 73757, 4614, 8002, 6627, 8642, 14043, 3830, 55003, 4033,	16	14	14	refrigerator	0.875	0.875	0.875	17.0	nan	door, fridge, fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	door, fridge, fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	ice maker	refrigerator	0.764705882	0.764705882	0.102879368	0.102879368	0.756756757
18517	refrigerator/refrigerator_02s.jpg	refrigerator	refrigerator	refrigerator	refrigerator, refrigerator, refrigerator, refrigerator, cooler, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, freezer, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	3594, 8856, 5485 47118, 49637, 16893 7535, 15351, 6249, 7927, 9122, 2184, 4239, 3203, 7729, 6029,	16	14	14	refrigerator	0.875	0.875	0.875	17.0	nan	fridge, fridge, fridge, fridge, fridge, fridge, fridge, fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	fridge, fridge, fridge, fridge, fridge, fridge, fridge, fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	floor	fridge	0.529411765	0.470588235	0.121057825	0.121057825	0.829268293
18527	refrigerator/refrigerator_12s.jpg	refrigerator	refrigerator	refrigerator	refrigerator, refrigerator, door, refrigerator, refrigerator, refrigerator, refrigerator, water filter, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	140625, 39026 14100, 8441 6183, 8401, 40289, 8031, 9098, 15178, 7260, 6449, 5499, 3543,	14	12	12	refrigerator	0.857142857	0.857142857	0.857142857	20.0	nan	coffee maker, dispenser, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, water filter, wood	coffee maker, dispenser, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, water filter, wood	ne	refrigerator	0.75	0.75	0.096824584	0.096824584	0.634146341
27407	refrigerator.jpg	refrigerator	refrigerator	refrigerator	refrigerator, rearview mirror, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, freezer, refrigerator, freezer, refrigerator, refrigerator, refrigerator, refrigerator	7442, 6727, 4434, 21829, 5942, 8964, 12867, 9373, 7386, 4256, 7567 3961, 2457, 11968, 3327,	15	12	12	refrigerator	0.8	0.8	0.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
18520	refrigerator/refrigerator_05s.jpg	refrigerator	refrigerator	refrigerator	refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, rearview mirror, refrigerator, refrigerator, refrigerator, refrigerator, frisbee, cooler, refrigerator	6587, 3456, 6947, 10120, 10592, 2024, 16239, 2425, 12605, 12865, 4918, 15981, 23471, 3863,	14	11	11	refrigerator	0.785714286	0.785714286	0.785714286	20.0	nan	fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	stove	refrigerator	0.9	0.9	0.067082039	0.067082039	0.880952381
18526	refrigerator/refrigerator_11s.jpg	refrigerator	refrigerator	refrigerator	refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, water filter, refrigerator, water filter, rearview mirror, refrigerator, refrigerator, refrigerator	7028, 4098, 6482, 30638, 6047, 4719, 19141, 7726, 7654, 4831, 6230, 11955, 3989 1856,	14	11	11	refrigerator	0.785714286	0.785714286	0.785714286	20.0	nan	fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	fridge, fridge, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	stove	refrigerator	0.9	0.9	0.067082039	0.067082039	0.75
18519	refrigerator/refrigerator_04s.jpg	refrigerator	refrigerator	refrigerator	door, refrigerator, refrigerator, refrigerator, water filter, refrigerator, refrigerator, refrigerator, tape (adhesive tape), door, refrigerator, refrigerator, refrigerator, frisbee, refrigerator, refrigerator, refrigerator	72630, 2033, 3700, 4316, 10148, 7701, 66658, 15277, 69515, 31497, 20624, 35284, 3726, 40623, 10525, 4141, 4942,	17	12	12	refrigerator	0.705882353	0.705882353	0.705882353	17.0	nan	fridge, fridge, fridge, frig, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	fridge, fridge, fridge, frig, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator, refrigerator	cupboard	refrigerator	0.764705882	0.764705882	0.102879368	0.102879368	0.894736842
19580	scarf/scarf_16s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl, scarf, scarf, scarf, scarf, scarf	5737, 4988, 3386, 8024, 7987, 3754, 7540, 5488, 5915, 9738, 20308, 3116, 3037, 3707, 8572,	15	14	14	scarf	0.933333333	0.933333333	0.933333333	18.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	mannequin	scarf	1.0	1.0	0.0	0.0	0.897435897
19572	scarf/scarf_08s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, scarf, man, scarf, scarf, scarf, scarf, scarf	52574, 13358, 4424, 5197, 6905, 10358, 6922, 2804, 30648, 4873, 83115,	11	10	10	scarf	0.909090909	0.909090909	0.909090909	18.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl	beard	scarf	0.944444444	0.944444444	0.053990295	0.053990295	0.853658537
19577	scarf/scarf_13s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, scarf, scarf, clothes, scarf, knife, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl, scarf, scarf	5569, 6400, 5809, 5816, 3974, 35630, 54531, 5863, 28044, 10048, 8613 17039, 3638, 7920, 24605, 4606, 5599, 3601, 3719, 13900, 4103, 2405,	22	19	19	scarf	0.863636364	0.863636364	0.863636364	18.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	woman	scarf	1.0	1.0	0.0	0.0	0.717948718
19578	scarf/scarf_14s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, scarf, scarf, clothes, scarf, boy, scarf, scarf	11230, 4605, 16743, 6543, 25421, 8253 5269, 19403 6730, 7868, 53395	11	9	9	scarf	0.818181818	0.818181818	0.818181818	20.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	suit jacket	scarf	1.0	1.0	0.0	0.0	0.761904762
19573	scarf/scarf_09s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, girl, scarf, dress, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl	6750, 8277, 3686, 2847, 25725 7371 3910 3310, 8295, 3637 5720, 8367, 3184, 8017, 3778, 3122,	16	13	13	scarf	0.8125	0.8125	0.8125	20.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scorf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scorf	woman	scarf	0.95	0.95	0.048733972	0.048733972	0.842105263
19571	scarf/scarf_07s.jpg	scarf	scarf	scarf	shawl, clothes, scarf, scarf, scarf, scarf, barbell, scarf, scarf, scarf, scarf, scarf, scarf, scarf	4138, 3693, 19831 11142, 3876, 86206 57798, 53520, 3455, 4929, 2398, 7156, 4039, 2153,	14	11	11	scarf	0.785714286	0.785714286	0.785714286	16.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	person	scarf	1.0	1.0	0.0	0.0	0.756097561
19576	scarf/scarf_12s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, scarf, sheet, scarf, scarf, scarf, scarf, knot, towel, scarf, scarf, towel, scarf, scarf, scarf	3246 19768, 3512, 5209, 3048, 8937, 18502, 11668, 5100, 29142, 38393, 4540, 3680, 11525, 10194, 6984, 9010, 3122	18	14	14	scarf	0.777777778	0.777777778	0.777777778	15.0	nan	cloth, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	cloth, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	nan	scarf	0.933333333	0.933333333	0.064406119	0.064406119	0.743589744
19569	scarf/scarf_05s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, scarf, shawl, blanket, blanket, scarf, scarf, shawl, scarf, scarf, scarf	4559, 3614, 12862, 38553, 6175 40689, 10581, 25407, 10366, 4042 5070, 5408, 3049, 6184,	14	10	10	scarf	0.714285714	0.714285714	0.714285714	19.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	shirt	scarf	1.0	1.0	0.0	0.0	0.717948718
19568	scarf/scarf_04s.jpg	scarf	scarf	scarf	scarf, towel, scarf, scarf, scarf, shawl, scarf, shawl, scarf, scarf, clothes, scarf, scarf, scarf	11967, 12657, 5590, 3351 17055, 7283, 3345, 9397, 4141, 3596 37822 36297, 14311, 7990,	14	10	10	scarf	0.714285714	0.714285714	0.714285714	18.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl	woman	scarf	0.944444444	0.944444444	0.053990295	0.053990295	0.775
19579	scarf/scarf_15s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl, shawl, scarf, towel, scarf, towel, scarf, urn	4156, 5401, 3626, 4512, 16354 7330 31323, 7076, 7835, 3934, 9948, 3553, 15582, 2403, 6405,	15	10	10	scarf	0.666666667	0.666666667	0.666666667	16.0	nan	cloak, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl, shawl	cloak, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl, shawl	mannequin	scarf	0.8125	0.8125	0.097578094	0.097578094	0.736842105
19566	scarf/scarf_02s.jpg	scarf	scarf	scarf	sweater, scarf, shawl, scarf, shirt, scarf, scrabble, scarf, scarf, scarf, shawl, scarf, scarf, scarf	17756, 7851, 5789, 5252, 6848, 4169, 21501, 129916, 5685, 5522, 7018, 3973, 2960, 5229	14	9	9	scarf	0.642857143	0.642857143	0.642857143	20.0	nan	british legion, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	british legion, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	coat	scarf	0.95	0.95	0.048733972	0.048733972	0.785714286
19574	scarf/scarf_10s.jpg	scarf	scarf	scarf	scarf, shawl, scarf, dress, scarf, chute, muff (hands), scarf, scarf, scarf, scarf	26297, 8420, 20936, 6517, 4923, 10398, 36447, 15121, 9733, 3968, 14638,	11	7	7	scarf	0.636363636	0.636363636	0.636363636	19.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	mannequin	scarf	1.0	1.0	0.0	0.0	0.820512821
19570	scarf/scarf_06s.jpg	scarf	scarf	scarf	scarf, scarf, scarf, scarf, shawl, scarf, scarf, towel, towel, scarf, scarf, clothes, towel, scarf, towel rack, scarf, scarf, scarf, shawl	8061, 17210, 3244, 31993, 9667, 5808, 45587, 14757, 7540, 12980, 44150, 5654, 10285, 8621, 6868, 8512, 4259 8493 2997,	19	12	12	scarf	0.631578947	0.631578947	0.631578947	18.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl	mannequin	scarf	0.944444444	0.944444444	0.053990295	0.053990295	0.675
27484	scarf.jpg	scarf	scarf	scarf	scarf, sticker, scarf, towel, wall, towel, shawl, scarf, scarf, shawl, scarf, scarf, scarf, scarf, shaving cream, scarf, scarf	5378, 26003 31078, 4345, 11313, 3626, 17106, 14787, 2303 9154, 3400, 21550, 3372, 7085, 7245, 4520, 4746,	17	10	10	scarf	0.588235294	0.588235294	0.588235294	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
19575	scarf/scarf_11s.jpg	scarf	scarf	scarf	shawl, clothes, scarf, scarf, scarf, scarf, scarf, scarf, dress, scarf, shawl, saddle (horse)	3908, 5222, 3044, 2704, 29188, 8333, 3780, 6334, 4320, 7026, 4838, 7819,	12	7	7	scarf	0.583333333	0.583333333	0.583333333	19.0	nan	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf	woman	scarf	1.0	1.0	0.0	0.0	0.575
19565	scarf/scarf_01s.jpg	scarf	scarf	scarf	shawl, blanket, scarf, scarf, clothes, dress, mannequin, scarf, scarf, scarf, scarf, shawl, shawl, scarf, scarf	7602, 18628, 25338, 46235, 14841, 5326, 4591, 8682, 7586, 6300, 5463 6069, 8998, 7508, 3482,	15	8	8	scarf	0.533333333	0.533333333	0.533333333	17.0	nan	dress, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl, shawl, sweater, sweater	dress, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shawl, shawl, sweater, sweater	mannequin	scarf	0.705882353	0.705882353	0.110510169	0.110510169	0.804878049
19567	scarf/scarf_03s.jpg	scarf	scarf	scarf	scarf, scarf, clothes, scarf, dress, blanket, scarf, shawl, shawl, weather vane, scarf, clothes, dress, scarf, scaffold, scarf	9565, 5141, 4303, 2681, 9595, 17652 11319, 6029, 3987, 42709, 37479 5568 16062, 15133, 64717, 2461	16	7	7	scarf	0.4375	0.4375	0.4375	18.0	nan	cloak, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shall, shaw, shawl, shawl, shawl	cloak, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, scarf, shall, shaw, shawl, shawl, shawl	mannequin	scarf	0.666666667	0.666666667	0.111111111	0.111111111	0.775
19600	scissors/scissors_07s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	36275, 7936, 5920, 5410 3149, 31403, 46218, 5329, 6560, 5677, 17326, 6195, 6444, 10359, 21032, 27815, 26051, 42809 6092 31142 3133,	21	21	21	scissors	1.0	1.0	1.0	20.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	bucket	scissors	1.0	1.0	0.0	0.0	0.725
19604	scissors/scissors_11s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	4158, 10908, 23748, 4120 9831, 4582, 3280, 18857, 3226, 5545, 5136, 6066, 4063, 2667 2525, 5214, 4099, 4088,	18	18	18	scissors	1.0	1.0	1.0	20.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	nan	scissors	1.0	1.0	0.0	0.0	0.794871795
19607	scissors/scissors_14s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	43345, 2443, 2915, 18276, 3745, 3644 11686, 3798, 18766, 6100, 4895, 15782, 32399, 2863, 4242, 3126, 4525, 3874,	18	18	18	scissors	1.0	1.0	1.0	20.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	floor	scissors	1.0	1.0	0.0	0.0	0.829268293
19602	scissors/scissors_09s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	6511 4387, 3639, 46284, 53297, 5023, 2520, 56201, 4443, 4928, 5423, 6476, 3732, 2420, 7446, 33535, 3607, 10206,	18	18	18	scissors	1.0	1.0	1.0	17.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	packaging	scissors	1.0	1.0	0.0	0.0	0.790697674
19597	scissors/scissors_04s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	3401, 20263, 6140, 6278, 2875, 25081, 5090, 5902, 8021, 30677, 40918, 3915, 35060, 25821, 3419, 3161, 15215, 2178	18	18	18	scissors	1.0	1.0	1.0	16.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	hand	scissors	1.0	1.0	0.0	0.0	0.825
19603	scissors/scissors_10s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	4517, 3835 7678 6473, 13846 3170, 2651, 5902, 7015, 8644, 3423, 4687, 3317 8134 3040, 2788, 2987,	17	17	17	scissors	1.0	1.0	1.0	20.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	block	scissors	1.0	1.0	0.0	0.0	0.769230769
19594	scissors/scissors_01s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	5630 71630, 3975 5587, 5714, 5766, 5467, 5531, 7861, 12933, 2557, 35575, 7046, 35848, 11135, 4752, 9416,	17	17	17	scissors	1.0	1.0	1.0	17.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	paper	scissors	1.0	1.0	0.0	0.0	0.715393134
19596	scissors/scissors_03s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	4452, 5237, 6018, 2137, 3753 8306, 4047, 3144, 5753, 3341, 7281, 3799, 4830, 4531, 4024, 3911,	16	16	16	scissors	1.0	1.0	1.0	18.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	paper	scissors	1.0	1.0	0.0	0.0	0.794871795
19601	scissors/scissors_08s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	15817, 4053 4326, 6838, 5056 2273, 13710, 9203 5539, 3142, 9186, 2462, 2290 3741,	14	14	14	scissors	1.0	1.0	1.0	18.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	nan	scissors	1.0	1.0	0.0	0.0	0.85
19599	scissors/scissors_06s.jpg	scissors	scissors	scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	3118, 4743, 5372, 3624, 10458, 5883, 54963, 3884, 6165, 4970, 5866, 4113, 3393,	13	13	13	scissors	1.0	1.0	1.0	19.0	nan	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors, scissors	tablecloth	scissors	1.0	1.0	0.0	0.0	0.833333333
